SLAMBench Report run started:	2020-02-12 09:24:22

Properties:
=================

frame-limit: 0
log-file: logfile.txt
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0009

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
382	15.2400000000	0.0075547704	0.0056800231	0.0076627689	0.0075032448	0.3999600000	0.0801470000	0.0502810000	0.0000010000	0.2671430000	0.0021320000	0	0	3.9448330402	4.2565097809	6.5799937248
383	15.2800000000	0.0076007764	0.0056850381	0.0076627689	0.0074940422	0.4379740000	0.0787970000	0.0503240000	0.0363820000	0.2701130000	0.0021070000	0	0	3.9475266933	4.2574987411	6.5845751762
384	15.3200000000	0.0076105674	0.0056900525	0.0076627689	0.0074843454	0.4184410000	0.0897320000	0.0521120000	0.0000000000	0.2742560000	0.0020850000	0	0	3.9503438473	4.2581462860	6.5884013176
385	15.3600000000	0.0076878355	0.0056952415	0.0076878355	0.0074756033	0.7371490000	0.0797710000	0.0510100000	0.0367780000	0.2831000000	0.2861980000	0	0	3.9529061317	4.2577929497	6.5909423828
386	15.4000000000	0.0076856571	0.0057003980	0.0076878355	0.0074732105	0.4162960000	0.0805690000	0.0515350000	0.0000000000	0.2818210000	0.0020960000	0	0	3.9559402466	4.2583465576	6.5931320190
387	15.4400000000	0.0077194255	0.0057056152	0.0077194255	0.0074750961	0.4770850000	0.0913740000	0.0604140000	0.0369580000	0.2859680000	0.0021190000	0	0	3.9596500397	4.2604770660	6.5953454971
388	15.4800000000	0.0077018975	0.0057107602	0.0077194255	0.0074661161	0.4395750000	0.0918670000	0.0521720000	0.0000000000	0.2931400000	0.0021350000	0	0	3.9626536369	4.2616333961	6.5963912010
389	15.5200000000	0.0077023325	0.0057158799	0.0077194255	0.0074573130	0.7667330000	0.0808620000	0.0428460000	0.0372370000	0.2989380000	0.3065790000	0	0	3.9652695656	4.2617406845	6.5973954201
390	15.5600000000	0.0076882304	0.0057209373	0.0077194255	0.0074478471	0.4385480000	0.0806270000	0.0508790000	0.0000010000	0.3045480000	0.0022390000	0	0	3.9691381454	4.2647838593	6.5986447334
391	15.6000000000	0.0076335049	0.0057258287	0.0077194255	0.0074552479	0.4831710000	0.0805670000	0.0526440000	0.0380990000	0.3094740000	0.0021310000	0	0	3.9722745419	4.2649917603	6.5999870300
392	15.6400000000	0.0076483279	0.0057307331	0.0077194255	0.0074466794	0.4605950000	0.0825740000	0.0538190000	0.0000010000	0.3216850000	0.0022440000	0	0	3.9751212597	4.2647948265	6.6003880501
393	15.6800000000	0.0075890552	0.0057354616	0.0077194255	0.0074374486	0.8265860000	0.0812210000	0.0528220000	0.0387910000	0.3230700000	0.3304210000	0	0	3.9771900177	4.2632145882	6.6010417938
394	15.7200000000	0.0076347082	0.0057402820	0.0077194255	0.0074293530	0.4643140000	0.0792240000	0.0524180000	0.0000000000	0.3301840000	0.0021830000	0	0	3.9792432785	4.2614583969	6.6020536423
395	15.7600000000	0.0076740584	0.0057451777	0.0077194255	0.0074314309	0.5186490000	0.0791240000	0.0538560000	0.0390020000	0.3441890000	0.0022050000	0	0	3.9825804234	4.2619152069	6.6026530266
396	15.8000000000	0.0076937070	0.0057500982	0.0077194255	0.0074259919	0.4807510000	0.0822300000	0.0519860000	0.0000010000	0.3441290000	0.0021350000	0	0	3.9863536358	4.2621889114	6.6028771400
397	15.8400000000	0.0076584839	0.0057549052	0.0077194255	0.0074289530	0.8869770000	0.0802170000	0.0514280000	0.0401280000	0.3524370000	0.3624890000	0	0	3.9892146587	4.2613630295	6.6028413773
398	15.8800000000	0.0076428894	0.0057596489	0.0077194255	0.0074238401	0.4961880000	0.0789310000	0.0519920000	0.0000000000	0.3627830000	0.0022160000	0	0	3.9921364784	4.2595458031	6.6021585464
399	15.9200000000	0.0076055545	0.0057642752	0.0077194255	0.0074159827	0.5291780000	0.0773800000	0.0433350000	0.0407770000	0.3652070000	0.0022090000	0	0	3.9966549873	4.2611703873	6.6007132530
400	15.9600000000	0.0075764745	0.0057688057	0.0077194255	0.0074089554	0.5152770000	0.0896180000	0.0532740000	0.0000000000	0.3698930000	0.0022190000	0	0	4.0009775162	4.2621760368	6.6008901596
401	16.0000000000	0.0075333454	0.0057732061	0.0077194255	0.0074035470	0.9286990000	0.0765870000	0.0518940000	0.0421710000	0.3750270000	0.3827560000	0	0	4.0053119659	4.2625432014	6.6012797356
402	16.0400000000	0.0075439289	0.0057776109	0.0077194255	0.0073951427	0.5056050000	0.0779370000	0.0428880000	0.0000000000	0.3823220000	0.0021890000	0	0	4.0108447075	4.2631597519	6.6009812355
403	16.0800000000	0.0075731566	0.0057820663	0.0077194255	0.0073896631	0.5613540000	0.0779830000	0.0527750000	0.0424900000	0.3855920000	0.0022300000	0	0	4.0154662132	4.2626538277	6.6022620201
404	16.1200000000	0.0076727555	0.0057867462	0.0077194255	0.0073811717	0.5174380000	0.0754850000	0.0514090000	0.0000010000	0.3881360000	0.0021400000	0	0	4.0204443932	4.2631616592	6.6009855270
405	16.1600000000	0.0078435419	0.0057918247	0.0078435419	0.0073725552	0.9740110000	0.0887200000	0.0419660000	0.0435980000	0.3922830000	0.4071670000	0	0	4.0258893967	4.2636623383	6.6018996239
406	16.2000000000	0.0080567291	0.0057974033	0.0080567291	0.0073639343	0.5229580000	0.0755090000	0.0426880000	0.0000000000	0.4022910000	0.0021840000	0	0	4.0318436623	4.2653570175	6.6040358543
407	16.2400000000	0.0081006531	0.0058030624	0.0081006531	0.0073561938	0.5742810000	0.0892150000	0.0400990000	0.0447740000	0.3978840000	0.0020380000	0	0	4.0370230675	4.2662658691	6.6059393883
408	16.2800000000	0.0081569226	0.0058088317	0.0081569226	0.0073589692	0.5438570000	0.0887100000	0.0498870000	0.0000000000	0.4029380000	0.0020460000	0	0	4.0423245430	4.2668743134	6.6086673737
409	16.3200000000	0.0081139896	0.0058144678	0.0081569226	0.0073620705	1.0150620000	0.0763680000	0.0507170000	0.0464340000	0.4066370000	0.4346270000	0	0	4.0489864349	4.2704229355	6.6114912033
410	16.3600000000	0.0082096523	0.0058203097	0.0082096523	0.0073533224	0.5490860000	0.0879960000	0.0494700000	0.0000000000	0.4093350000	0.0020060000	0	0	4.0551881790	4.2735543251	6.6157226562
411	16.3999999990	0.0082468465	0.0058262137	0.0082468465	0.0073473497	0.5890250000	0.0789530000	0.0479740000	0.0474570000	0.4123110000	0.0020370000	0	0	4.0587201118	4.2723546028	6.6174755096
412	16.4400000000	0.0082164165	0.0058320151	0.0082468465	0.0073632729	0.5447050000	0.0780010000	0.0474600000	0.0000010000	0.4169200000	0.0020440000	0	0	4.0639348030	4.2722005844	6.6239361763
413	16.4800000000	0.0082758823	0.0058379325	0.0082758823	0.0073776328	1.0527370000	0.0757240000	0.0479510000	0.0492960000	0.4208010000	0.4586740000	0	0	4.0702853203	4.2736711502	6.6310191154
414	16.5200000000	0.0083110565	0.0058439062	0.0083110565	0.0073738870	0.5640100000	0.0874180000	0.0475920000	0.0000010000	0.4266770000	0.0020410000	0	0	4.0751180649	4.2716112137	6.6345601082
415	16.5599999990	0.0084124431	0.0058500954	0.0084124431	0.0073886452	0.6076940000	0.0781610000	0.0480840000	0.0502860000	0.4288850000	0.0019900000	0	0	4.0783305168	4.2659163475	6.6401190758
416	16.6000000000	0.0084734894	0.0058564017	0.0084734894	0.0074715563	0.5607060000	0.0764310000	0.0471080000	0.0000000000	0.4346860000	0.0020570000	0	0	4.0846705437	4.2659611702	6.6458311081
417	16.6400000000	0.0085199438	0.0058627891	0.0085199438	0.0075049738	1.0943330000	0.0769470000	0.0487850000	0.0514360000	0.4372760000	0.4796080000	0	0	4.0909886360	4.2676324844	6.6474504471
418	16.6800000000	0.0085936869	0.0058693223	0.0085936869	0.0075096591	0.5714160000	0.0782180000	0.0475050000	0.0000010000	0.4433770000	0.0020320000	0	0	4.0932092667	4.2645311356	6.6467661858
419	16.7199999990	0.0087128561	0.0058761088	0.0087128561	0.0075417811	0.6296070000	0.0792810000	0.0500610000	0.0520440000	0.4458630000	0.0020800000	0	0	4.1010608673	4.2676153183	6.6524896622
420	16.7600000000	0.0087171048	0.0058828731	0.0087171048	0.0075331593	0.5758980000	0.0756470000	0.0475550000	0.0000010000	0.4504240000	0.0019870000	0	0	4.1084156036	4.2703595161	6.6524300575
421	16.8000000000	0.0088086836	0.0058898227	0.0088086836	0.0075443622	1.1306400000	0.0774080000	0.0489710000	0.0523420000	0.4520880000	0.4995310000	0	0	4.1123614311	4.2659273148	6.6533546448
422	16.8400000000	0.0089181960	0.0058969990	0.0089181960	0.0075418153	0.5902260000	0.0773590000	0.0464150000	0.0000010000	0.4641070000	0.0020540000	0	0	4.1212506294	4.2593774796	6.6553716660
423	16.8799999990	0.0088921823	0.0059040798	0.0089181960	0.0075381538	0.6400660000	0.0752640000	0.0460450000	0.0531460000	0.4633420000	0.0019750000	0	0	4.1283082962	4.2582983971	6.6553301811
424	16.9200000000	0.0087310262	0.0059107471	0.0089181960	0.0075297829	0.6022650000	0.0772120000	0.0486710000	0.0000000000	0.4740510000	0.0020380000	0	0	4.1335697174	4.2552947998	6.6530423164
425	16.9600000000	0.0085994247	0.0059170734	0.0089181960	0.0075293392	1.2206580000	0.0777470000	0.0556980000	0.0536730000	0.4741220000	0.5591130000	0	0	4.1412768364	4.2557783127	6.6503987312
426	17.0000000000	0.0086050453	0.0059233832	0.0089181960	0.0075216757	0.6376060000	0.0802350000	0.0589250000	0.0000000000	0.4960060000	0.0021290000	0	0	4.1501483917	4.2558650970	6.6496934891
427	17.0400000000	0.0086005945	0.0059296530	0.0089181960	0.0075197360	0.7140020000	0.0796930000	0.0732330000	0.0576540000	0.5010480000	0.0020320000	0	0	4.1560244560	4.2520909309	6.6452260017
428	17.0800000000	0.0086204102	0.0059359398	0.0089181960	0.0075115417	0.6328000000	0.0789660000	0.0650370000	0.0000010000	0.4864140000	0.0020740000	0	0	4.1657738686	4.2503361702	6.6419091225
429	17.1200000000	0.0084286584	0.0059417504	0.0089181960	0.0075047341	1.2197390000	0.0888330000	0.0698070000	0.0550020000	0.4737260000	0.5320730000	0	0	4.1761202812	4.2491674423	6.6403446198
430	17.1600000000	0.0087202508	0.0059482120	0.0089181960	0.0075022672	0.6460880000	0.0894340000	0.0791130000	0.0000000000	0.4753150000	0.0019320000	0	0	4.1845679283	4.2454924583	6.6335859299
431	17.2000000000	0.0088937087	0.0059550461	0.0089181960	0.0074936389	0.6983230000	0.0783670000	0.0636960000	0.0545430000	0.4991380000	0.0021850000	0	0	4.1941518784	4.2412075996	6.6301689148
432	17.2400000000	0.0090794573	0.0059622785	0.0090794573	0.0074924159	0.6622640000	0.0812470000	0.0940070000	0.0000000000	0.4846080000	0.0021000000	0	0	4.2063007355	4.2399358749	6.6254606247
433	17.2800000000	0.0088274963	0.0059688957	0.0090794573	0.0074852212	1.2481630000	0.0793330000	0.0475040000	0.0552900000	0.4864980000	0.5792270000	0	0	4.2174706459	4.2383785248	6.6197938919
434	17.3200000000	0.0087692654	0.0059753481	0.0090794573	0.0074766499	0.6793800000	0.0795210000	0.0908590000	0.0000010000	0.5062190000	0.0024790000	0	0	4.2272243500	4.2337832451	6.6112680435
435	17.3600000000	0.0087260501	0.0059816716	0.0090794573	0.0074880502	0.7364010000	0.0797410000	0.0892790000	0.0591960000	0.5058610000	0.0020210000	0	0	4.2401418686	4.2329711914	6.6059007645
436	17.4000000000	0.0086771818	0.0059878540	0.0090794573	0.0074933158	0.6365020000	0.0787410000	0.0621980000	0.0000000000	0.4934400000	0.0018270000	0	0	4.2560286522	4.2366919518	6.5988845825
437	17.4400000000	0.0087483181	0.0059941708	0.0090794573	0.0074908487	1.2513140000	0.0782710000	0.0692320000	0.0554670000	0.4865130000	0.5615250000	0	0	4.2733974457	4.2422451973	6.5902757645
438	17.4800000000	0.0087195002	0.0060003930	0.0090794573	0.0075952795	0.6573110000	0.0763290000	0.0765080000	0.0000000000	0.5020360000	0.0021260000	0	0	4.2867550850	4.2435059547	6.5822343826
439	17.5200000000	0.0085875550	0.0060062863	0.0090794573	0.0077365703	0.7304720000	0.0766500000	0.0857130000	0.0584020000	0.5073680000	0.0020350000	0	0	4.2942094803	4.2380313873	6.5713586807
440	17.5600000000	0.0085441396	0.0060120542	0.0090794573	0.0077660300	0.6939040000	0.0906220000	0.0818570000	0.0000000000	0.5186200000	0.0024940000	0	0	4.3001880646	4.2294182777	6.5629100800
441	17.6000000000	0.0086300829	0.0060179907	0.0090794573	0.0077624591	1.3312600000	0.0807470000	0.0936240000	0.0557130000	0.5103130000	0.5905390000	0	0	4.3080935478	4.2225933075	6.5553550720
442	17.6400000000	0.0084841857	0.0060235704	0.0090794573	0.0078220037	0.6965930000	0.0785710000	0.0787190000	0.0000000000	0.5366130000	0.0023510000	0	0	4.3215126991	4.2234792709	6.5462846756
443	17.6800000000	0.0083245113	0.0060287644	0.0090794573	0.0078446430	0.7338940000	0.0873280000	0.0653300000	0.0597330000	0.5190730000	0.0021070000	0	0	4.3469600677	4.2275595665	6.5288181305
444	17.7200000000	0.0079191504	0.0060330220	0.0090794573	0.0078397491	0.6933510000	0.0777890000	0.0804550000	0.0000000000	0.5315600000	0.0031270000	0	0	4.3558859825	4.2268161774	6.5169582367
445	17.7600000000	0.0079150973	0.0060372514	0.0090794573	0.0078359034	1.3334490000	0.0822930000	0.0558290000	0.0589340000	0.5291370000	0.6069370000	0	0	4.3660283089	4.2239904404	6.5088376999
446	17.8000000000	0.0079864971	0.0060416219	0.0090794573	0.0078271108	0.7366740000	0.0906680000	0.0965860000	0.0000010000	0.5469820000	0.0020990000	0	0	4.3761382103	4.2241835594	6.4997177124
447	17.8400000000	0.0077397008	0.0060454207	0.0090794573	0.0078227316	0.8444140000	0.1069600000	0.1117150000	0.0697880000	0.5521350000	0.0033470000	0	0	4.3836412430	4.2211718559	6.4918913841
448	17.8800000000	0.0078974627	0.0060495547	0.0090794573	0.0078140528	0.6650350000	0.0827820000	0.0489930000	0.0000010000	0.5308630000	0.0020150000	0	0	4.3914618492	4.2192234993	6.4844307899
449	17.9200000000	0.0079750735	0.0060538432	0.0090794573	0.0078055505	1.3569680000	0.0897060000	0.0931270000	0.0588890000	0.5128430000	0.6020920000	0	0	4.3995928764	4.2173776627	6.4764051437
450	17.9600000000	0.0079406509	0.0060580361	0.0090794573	0.0077980758	0.6825890000	0.0766670000	0.0899710000	0.0000010000	0.5137700000	0.0018320000	0	0	4.4062366486	4.2131805420	6.4706382751
451	18.0000000000	0.0077346256	0.0060617536	0.0090794573	0.0078013489	0.7358370000	0.0788870000	0.0901170000	0.0574640000	0.5071260000	0.0019170000	0	0	4.4154276848	4.2127251625	6.4646825790
452	18.0400000000	0.0078828009	0.0060657825	0.0090794573	0.0077953024	0.6715830000	0.0809790000	0.0769130000	0.0000000000	0.5115480000	0.0018370000	0	0	4.4255247116	4.2128348351	6.4581227303
453	18.0800000000	0.0078392345	0.0060696974	0.0090794573	0.0077866833	1.3380930000	0.0773870000	0.0610790000	0.0604230000	0.5270940000	0.6118050000	0	0	4.4329996109	4.2095084190	6.4515137672
454	18.1200000000	0.0077397707	0.0060733760	0.0090794573	0.0077858941	0.6757960000	0.0757970000	0.0821880000	0.0000000000	0.5156860000	0.0018280000	0	0	4.4428815842	4.2087254524	6.4458904266
455	18.1600000000	0.0076980903	0.0060769468	0.0090794573	0.0077785326	0.7375970000	0.0746180000	0.0890610000	0.0578520000	0.5138950000	0.0018650000	0	0	4.4531168938	4.2077507973	6.4406323433
456	18.2000000000	0.0078006014	0.0060807267	0.0090794573	0.0077716008	0.6577870000	0.0887670000	0.0450620000	0.0000010000	0.5218160000	0.0018140000	0	0	4.4618697166	4.2046074867	6.4341092110
457	18.2400000000	0.0077348705	0.0060843463	0.0090794573	0.0077727026	1.3582570000	0.0779860000	0.0886100000	0.0580670000	0.5167230000	0.6165490000	0	0	4.4709291458	4.2017889023	6.4291262627
458	18.2800000000	0.0077194339	0.0060879163	0.0090794573	0.0077872268	0.6961310000	0.0788400000	0.0887540000	0.0000000000	0.5263300000	0.0018940000	0	0	4.4826788902	4.2030334473	6.4261813164
459	18.3200000000	0.0079305116	0.0060919307	0.0090794573	0.0077807257	0.7496280000	0.0781060000	0.0885590000	0.0580440000	0.5227900000	0.0018190000	0	0	4.4961090088	4.2054319382	6.4199385643
460	18.3600000000	0.0076805139	0.0060953841	0.0090794573	0.0077805136	0.6865960000	0.0891550000	0.0752470000	0.0000010000	0.5200510000	0.0018320000	0	0	4.5040473938	4.2014436722	6.4160938263
461	18.4000000000	0.0076131974	0.0060986766	0.0090794573	0.0077730398	1.3496680000	0.0766070000	0.0736660000	0.0587540000	0.5207460000	0.6195820000	0	0	4.5151643753	4.1995692253	6.4131264687
462	18.4400000000	0.0075758272	0.0061018739	0.0090794573	0.0077656630	0.6625940000	0.0779170000	0.0591560000	0.0000000000	0.5233590000	0.0018360000	0	0	4.5263109207	4.2004542351	6.4074034691
463	18.4800000000	0.0075717322	0.0061050485	0.0090794573	0.0077599794	0.7281530000	0.0778780000	0.0673440000	0.0589200000	0.5213830000	0.0019920000	0	0	4.5355663300	4.1984210014	6.4012222290
464	18.5200000000	0.0076191630	0.0061083117	0.0090794573	0.0077537075	0.6792080000	0.0757610000	0.0671720000	0.0000000000	0.5338250000	0.0021300000	0	0	4.5434346199	4.1948881149	6.3982439041
465	18.5600000000	0.0076249582	0.0061115733	0.0090794573	0.0077495634	1.3898220000	0.0816990000	0.0480020000	0.0622300000	0.5473900000	0.6501520000	0	0	4.5513916016	4.1907982826	6.3951725960
466	18.6000000000	0.0074363197	0.0061144161	0.0090794573	0.0077661245	0.6823880000	0.0790150000	0.0458480000	0.0000010000	0.5550910000	0.0020940000	0	0	4.5629749298	4.1917586327	6.3920459747
467	18.6400000000	0.0072968458	0.0061169481	0.0090794573	0.0077612699	0.7602430000	0.0786690000	0.0537320000	0.0601840000	0.5652810000	0.0020470000	0	0	4.5739216805	4.1901268959	6.3893814087
468	18.6800000000	0.0074209697	0.0061197344	0.0090794573	0.0077628823	0.7013230000	0.0785450000	0.0839960000	0.0000010000	0.5364460000	0.0020110000	0	0	4.5840339661	4.1866512299	6.3885869980
469	18.7200000000	0.0073965457	0.0061224568	0.0090794573	0.0077849497	1.3787660000	0.0782380000	0.0640160000	0.0599310000	0.5326180000	0.6436320000	0	0	4.5933518410	4.1851153374	6.3872756958
470	18.7600000000	0.0074344305	0.0061252483	0.0090794573	0.0078035408	0.6850780000	0.0797210000	0.0541580000	0.0000010000	0.5488670000	0.0019650000	0	0	4.6014943123	4.1817936897	6.3867883682
471	18.8000000000	0.0073901615	0.0061279339	0.0090794573	0.0078552702	0.7773000000	0.0813920000	0.0623290000	0.0641380000	0.5671380000	0.0019500000	0	0	4.6127095222	4.1800251007	6.3846755028
472	18.8400000000	0.0073497016	0.0061305224	0.0090794573	0.0078988703	0.6920610000	0.0824470000	0.0539990000	0.0000000000	0.5534660000	0.0018260000	0	0	4.6234765053	4.1803059578	6.3816895485
473	18.8800000000	0.0074417493	0.0061332945	0.0090794573	0.0079077755	1.4039730000	0.0790280000	0.0517000000	0.0610970000	0.5530070000	0.6588140000	0	0	4.6331906319	4.1803703308	6.3776211739
474	18.9200000000	0.0073912833	0.0061359485	0.0090794573	0.0079054141	0.7289970000	0.0971320000	0.0553360000	0.0000000000	0.5741550000	0.0020260000	0	0	4.6385073662	4.1789016724	6.3700675964
475	18.9600000000	0.0074249990	0.0061386623	0.0090794573	0.0079041187	0.7593280000	0.0825560000	0.0472840000	0.0650260000	0.5621000000	0.0020300000	0	0	4.6472606659	4.1769800186	6.3679146767
476	19.0000000000	0.0074654585	0.0061414497	0.0090794573	0.0079100064	0.6936610000	0.0837040000	0.0530370000	0.0000000000	0.5547110000	0.0018540000	0	0	4.6566548347	4.1767725945	6.3651795387
477	19.0400000000	0.0073932819	0.0061440741	0.0090794573	0.0079080892	1.4079370000	0.0787570000	0.0528760000	0.0612030000	0.5623140000	0.6524620000	0	0	4.6649012566	4.1767997742	6.3572659492
478	19.0800000000	0.0074781226	0.0061468650	0.0090794573	0.0079020474	0.7002600000	0.0911610000	0.0544630000	0.0000010000	0.5523940000	0.0019030000	0	0	4.6777329445	4.1761674881	6.3603601456
479	19.1200000000	0.0075304136	0.0061497534	0.0090794573	0.0078949747	0.7566640000	0.0811010000	0.0460980000	0.0620370000	0.5650360000	0.0020470000	0	0	4.6849999428	4.1734204292	6.3590869904
480	19.1600000000	0.0076291249	0.0061528354	0.0090794573	0.0079002053	0.7216070000	0.0816600000	0.0556040000	0.0000000000	0.5819700000	0.0020280000	0	0	4.6954565048	4.1714677811	6.3609542847
481	19.2000000000	0.0079614744	0.0061565956	0.0090794573	0.0079157832	1.4511000000	0.0822920000	0.0657960000	0.0655710000	0.5795170000	0.6575890000	0	0	4.7033929825	4.1737008095	6.3550758362
482	19.2400000000	0.0079193404	0.0061602527	0.0090794573	0.0079081046	0.7570530000	0.0937880000	0.0969340000	0.0000010000	0.5635390000	0.0024600000	0	0	4.7131981850	4.1732683182	6.3562688828
483	19.2800000000	0.0078121317	0.0061636727	0.0090794573	0.0079001346	0.7497820000	0.0804440000	0.0503970000	0.0625420000	0.5540490000	0.0020280000	0	0	4.7218079567	4.1709260941	6.3550424576
484	19.3200000000	0.0080163991	0.0061675007	0.0090794573	0.0078967664	0.7618120000	0.0820640000	0.0997680000	0.0000010000	0.5773770000	0.0022690000	0	0	4.7269763947	4.1708197594	6.3504996300
485	19.3600000000	0.0081939157	0.0061716789	0.0090794573	0.0078938618	1.4810210000	0.0810970000	0.0811140000	0.0664410000	0.5820170000	0.6700010000	0	0	4.7366061211	4.1739668846	6.3460907936
486	19.4000000000	0.0079564191	0.0061753512	0.0090794573	0.0078966833	0.7047500000	0.0798550000	0.0581620000	0.0000000000	0.5641630000	0.0022470000	0	0	4.7453575134	4.1768670082	6.3437094688
487	19.4400000000	0.0080979727	0.0061792991	0.0090794573	0.0079389697	0.7760460000	0.0820380000	0.0597200000	0.0688920000	0.5628300000	0.0022340000	0	0	4.7514405251	4.1737499237	6.3408269882
488	19.4800000000	0.0080445502	0.0061831213	0.0090794573	0.0079383196	0.7012070000	0.0834880000	0.0601840000	0.0000010000	0.5550070000	0.0021950000	0	0	4.7512736320	4.1711149216	6.3332695961
489	19.5200000000	0.0080741765	0.0061869885	0.0090794573	0.0079303414	1.3771270000	0.0798570000	0.0504570000	0.0621600000	0.5445360000	0.6397150000	0	0	4.7562632561	4.1705961227	6.3289480209
490	19.5600000000	0.0080447067	0.0061907797	0.0090794573	0.0079225162	0.6903720000	0.0809450000	0.0502190000	0.0000000000	0.5566500000	0.0022320000	0	0	4.7603158951	4.1698665619	6.3206644058
491	19.6000000000	0.0080176610	0.0061945005	0.0090794573	0.0079146538	0.7668850000	0.0790500000	0.0739190000	0.0650240000	0.5464810000	0.0020760000	0	0	4.7660994530	4.1690726280	6.3163089752
492	19.6400000000	0.0081733400	0.0061985225	0.0090794573	0.0079066809	0.6758310000	0.0796390000	0.0503850000	0.0000000000	0.5435230000	0.0019580000	0	0	4.7664155960	4.1695842743	6.3046441078
493	19.6800000000	0.0081078252	0.0062023953	0.0090794573	0.0079039741	1.3535560000	0.0778050000	0.0571040000	0.0637370000	0.5374110000	0.6171700000	0	0	4.7684507370	4.1687517166	6.2936367989
494	19.7200000000	0.0079694744	0.0062059724	0.0090794573	0.0079053900	0.6932160000	0.0901880000	0.0575670000	0.0000000000	0.5431360000	0.0019750000	0	0	4.7697734833	4.1637020111	6.2863979340
495	19.7600000000	0.0079999305	0.0062095966	0.0090794573	0.0078987711	0.7362110000	0.0807980000	0.0572620000	0.0616830000	0.5341270000	0.0020180000	0	0	4.7696151733	4.1607675552	6.2757997513
496	19.8000000000	0.0080519756	0.0062133111	0.0090794573	0.0078948885	0.6870420000	0.0901490000	0.0584120000	0.0000000000	0.5361990000	0.0019260000	0	0	4.7682676315	4.1609506607	6.2685508728
497	19.8400000000	0.0079952637	0.0062168965	0.0090794573	0.0078873840	1.3306650000	0.0776100000	0.0490680000	0.0618900000	0.5313740000	0.6103860000	0	0	4.7715921402	4.1578450203	6.2622609138
498	19.8800000000	0.0080334097	0.0062205441	0.0090794573	0.0078806687	0.6739730000	0.0780230000	0.0579020000	0.0000000000	0.5357410000	0.0019820000	0	0	4.7698912621	4.1567654610	6.2513041496
499	19.9200000000	0.0081247725	0.0062243602	0.0090794573	0.0078728297	0.7397710000	0.0896980000	0.0569660000	0.0618390000	0.5287150000	0.0022010000	0	0	4.7708559036	4.1555562019	6.2447319031
500	19.9600000000	0.0081273550	0.0062281662	0.0090794573	0.0078651804	0.6671900000	0.0788760000	0.0581520000	0.0000000000	0.5278710000	0.0019620000	0	0	4.7706604004	4.1541810036	6.2344255447
501	20.0000000000	0.0082123838	0.0062321267	0.0090794573	0.0078580445	1.3196600000	0.0787690000	0.0651550000	0.0612530000	0.5216550000	0.5924770000	0	0	4.7715930939	4.1525239944	6.2237882614
502	20.0400000000	0.0081533575	0.0062359538	0.0090794573	0.0078503027	0.6527650000	0.0790400000	0.0474750000	0.0000000000	0.5239190000	0.0019780000	0	0	4.7749133110	4.1501431465	6.2177801132
503	20.0800000000	0.0080582639	0.0062395767	0.0090794573	0.0078436023	0.7266920000	0.0779160000	0.0647920000	0.0615240000	0.5201110000	0.0019980000	0	0	4.7769403458	4.1501770020	6.2049713135
504	20.1200000000	0.0082198074	0.0062435057	0.0090794573	0.0078367391	0.6939000000	0.0895920000	0.0813760000	0.0000010000	0.5206390000	0.0019630000	0	0	4.7756400108	4.1471014023	6.1944026947
505	20.1600000000	0.0081764068	0.0062473333	0.0090794573	0.0078324275	1.3165250000	0.0886820000	0.0654480000	0.0608980000	0.5168670000	0.5842700000	0	0	4.7716178894	4.1452145576	6.1814746857
506	20.2000000000	0.0083982889	0.0062515842	0.0090794573	0.0078291006	0.6548520000	0.0765100000	0.0580640000	0.0000010000	0.5179430000	0.0019990000	0	0	4.7708940506	4.1480207443	6.1724901199
507	20.2400000000	0.0084267203	0.0062558744	0.0090794573	0.0078277061	0.7195060000	0.0886680000	0.0551530000	0.0605680000	0.5128010000	0.0019790000	0	0	4.7710804939	4.1490349770	6.1611504555
508	20.2800000000	0.0083307857	0.0062599589	0.0090794573	0.0078329982	0.6544040000	0.0786260000	0.0577270000	0.0000000000	0.5156920000	0.0020350000	0	0	4.7637319565	4.1464467049	6.1515822411
509	20.3200000000	0.0083439862	0.0062640532	0.0090794573	0.0078269132	1.2855190000	0.0788860000	0.0583980000	0.0611380000	0.5094410000	0.5773090000	0	0	4.7674021721	4.1452689171	6.1419901848
510	20.3600000000	0.0084017655	0.0062682448	0.0090794573	0.0078195162	0.6455560000	0.0762560000	0.0560280000	0.0000000000	0.5109450000	0.0020060000	0	0	4.7717962265	4.1464433670	6.1271195412
