SLAMBench Report run started:	2020-02-23 09:32:03

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00800.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.008

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
380	15.1600000000	0.0075074434	0.0056702208	0.0076627689	0.0075216592	0.4228120000	0.0856580000	0.0521760000	0.0000000000	0.2813620000	0.0032770000	0	0	3.9402046204	4.2551727295	6.5701074600
381	15.2000000000	0.0075301253	0.0056751025	0.0076627689	0.0075119056	0.8004000000	0.0834490000	0.1059740000	0.0393700000	0.2837160000	0.2875980000	0	0	3.9425880909	4.2561450005	6.5751838684
382	15.2400000000	0.0075547704	0.0056800231	0.0076627689	0.0075032448	0.4245770000	0.0853620000	0.0534670000	0.0000000000	0.2830640000	0.0023880000	0	0	3.9448330402	4.2565097809	6.5799937248
383	15.2800000000	0.0076007764	0.0056850381	0.0076627689	0.0074940422	0.4632800000	0.0784200000	0.0521550000	0.0380980000	0.2916390000	0.0025130000	0	0	3.9475266933	4.2574987411	6.5845751762
384	15.3200000000	0.0076105674	0.0056900525	0.0076627689	0.0074843454	0.4389450000	0.0881300000	0.0537130000	0.0000010000	0.2944590000	0.0023650000	0	0	3.9503438473	4.2581462860	6.5884013176
385	15.3600000000	0.0076878355	0.0056952415	0.0076878355	0.0074756033	0.7702450000	0.0797920000	0.0532120000	0.0390520000	0.2925220000	0.3053570000	0	0	3.9529061317	4.2577929497	6.5909423828
386	15.4000000000	0.0076856571	0.0057003980	0.0076878355	0.0074732105	0.4331290000	0.0821210000	0.0521450000	0.0000010000	0.2961350000	0.0024480000	0	0	3.9559402466	4.2583465576	6.5931320190
387	15.4400000000	0.0077194255	0.0057056152	0.0077194255	0.0074750961	0.4834310000	0.0803850000	0.0613000000	0.0387360000	0.3001890000	0.0024860000	0	0	3.9596500397	4.2604770660	6.5953454971
388	15.4800000000	0.0077018975	0.0057107602	0.0077194255	0.0074661161	0.4424260000	0.0799630000	0.0531390000	0.0000000000	0.3067160000	0.0023460000	0	0	3.9626536369	4.2616333961	6.5963912010
389	15.5200000000	0.0077023325	0.0057158799	0.0077194255	0.0074573130	0.8231830000	0.0815100000	0.0444730000	0.0394240000	0.3266120000	0.3308540000	0	0	3.9652695656	4.2617406845	6.5973954201
390	15.5600000000	0.0076882304	0.0057209373	0.0077194255	0.0074478471	0.4566010000	0.0804080000	0.0515320000	0.0000010000	0.3219100000	0.0024800000	0	0	3.9691381454	4.2647838593	6.5986447334
391	15.6000000000	0.0076335049	0.0057258287	0.0077194255	0.0074552479	0.5038690000	0.0802310000	0.0539300000	0.0415850000	0.3253680000	0.0024650000	0	0	3.9722745419	4.2649917603	6.5999870300
392	15.6400000000	0.0076483279	0.0057307331	0.0077194255	0.0074466794	0.4687120000	0.0810110000	0.0539880000	0.0000010000	0.3309710000	0.0024670000	0	0	3.9751212597	4.2647948265	6.6003880501
393	15.6800000000	0.0075890552	0.0057354616	0.0077194255	0.0074374486	0.8732790000	0.0807560000	0.0533460000	0.0443500000	0.3434960000	0.3510500000	0	0	3.9771900177	4.2632145882	6.6010417938
394	15.7200000000	0.0076347082	0.0057402820	0.0077194255	0.0074293530	0.4914310000	0.0816850000	0.0534500000	0.0000000000	0.3535390000	0.0024520000	0	0	3.9792432785	4.2614583969	6.6020536423
395	15.7600000000	0.0076740584	0.0057451777	0.0077194255	0.0074314309	0.5434210000	0.0819860000	0.0570780000	0.0415020000	0.3600070000	0.0025660000	0	0	3.9825804234	4.2619152069	6.6026530266
396	15.8000000000	0.0076937070	0.0057500982	0.0077194255	0.0074259919	0.5131630000	0.0831130000	0.0551980000	0.0000000000	0.3721410000	0.0024250000	0	0	3.9863536358	4.2621889114	6.6028771400
397	15.8400000000	0.0076584839	0.0057549052	0.0077194255	0.0074289530	0.9379950000	0.0792520000	0.0534560000	0.0421940000	0.3722570000	0.3905420000	0	0	3.9892146587	4.2613630295	6.6028413773
398	15.8800000000	0.0076428894	0.0057596489	0.0077194255	0.0074238401	0.5254400000	0.0803900000	0.0528440000	0.0000010000	0.3892910000	0.0026220000	0	0	3.9921364784	4.2595458031	6.6021585464
399	15.9200000000	0.0076055545	0.0057642752	0.0077194255	0.0074159827	0.5712590000	0.0794210000	0.0455310000	0.0449960000	0.3982330000	0.0027690000	0	0	3.9966549873	4.2611703873	6.6007132530
400	15.9600000000	0.0075764745	0.0057688057	0.0077194255	0.0074089554	0.5267460000	0.0788550000	0.0540650000	0.0000000000	0.3909800000	0.0025650000	0	0	4.0009775162	4.2621760368	6.6008901596
401	16.0000000000	0.0075333454	0.0057732061	0.0077194255	0.0074035470	0.9771310000	0.0786790000	0.0541080000	0.0447310000	0.3964250000	0.4029090000	0	0	4.0053119659	4.2625432014	6.6012797356
402	16.0400000000	0.0075439289	0.0057776109	0.0077194255	0.0073951427	0.5376340000	0.0786350000	0.0436110000	0.0000010000	0.4118080000	0.0032520000	0	0	4.0108447075	4.2631597519	6.6009812355
403	16.0800000000	0.0075731566	0.0057820663	0.0077194255	0.0073896631	0.5818920000	0.0785520000	0.0532260000	0.0446810000	0.4025660000	0.0025630000	0	0	4.0154662132	4.2626538277	6.6022620201
404	16.1200000000	0.0076727555	0.0057867462	0.0077194255	0.0073811717	0.5414070000	0.0770940000	0.0537820000	0.0000000000	0.4078560000	0.0023920000	0	0	4.0204443932	4.2631616592	6.6009855270
405	16.1600000000	0.0078435419	0.0057918247	0.0078435419	0.0073725552	1.1791130000	0.1172950000	0.0618840000	0.0541470000	0.4595090000	0.4859660000	0	0	4.0258893967	4.2636623383	6.6018996239
406	16.2000000000	0.0080567291	0.0057974033	0.0080567291	0.0073639343	0.5813730000	0.0820250000	0.0447770000	0.0000010000	0.4502260000	0.0036270000	0	0	4.0318436623	4.2653570175	6.6040358543
407	16.2400000000	0.0081006531	0.0058030624	0.0081006531	0.0073561938	0.6585840000	0.1026460000	0.0443530000	0.0527200000	0.4561990000	0.0023690000	0	0	4.0370230675	4.2662658691	6.6059393883
408	16.2800000000	0.0081569226	0.0058088317	0.0081569226	0.0073589692	0.6926000000	0.0860360000	0.0544920000	0.0000000000	0.5494090000	0.0023510000	0	0	4.0423245430	4.2668743134	6.6086673737
409	16.3200000000	0.0081139896	0.0058144678	0.0081569226	0.0073620705	1.1846150000	0.0816590000	0.0630550000	0.0809370000	0.4910730000	0.4675460000	0	0	4.0489864349	4.2704229355	6.6114912033
410	16.3600000000	0.0082096523	0.0058203097	0.0082096523	0.0073533224	0.5507340000	0.0779050000	0.0492540000	0.0000000000	0.4211670000	0.0021130000	0	0	4.0551881790	4.2735543251	6.6157226562
411	16.3999999990	0.0082468465	0.0058262137	0.0082468465	0.0073473497	0.6032450000	0.0786040000	0.0481520000	0.0487370000	0.4253620000	0.0021010000	0	0	4.0587201118	4.2723546028	6.6174755096
412	16.4400000000	0.0082164165	0.0058320151	0.0082468465	0.0073632729	0.5667470000	0.0775210000	0.0497840000	0.0000010000	0.4368540000	0.0022140000	0	0	4.0639348030	4.2722005844	6.6239361763
413	16.4800000000	0.0082758823	0.0058379325	0.0082758823	0.0073776328	1.1055570000	0.0803040000	0.0494930000	0.0525100000	0.4458060000	0.4771130000	0	0	4.0702853203	4.2736711502	6.6310191154
414	16.5200000000	0.0083110565	0.0058439062	0.0083110565	0.0073738870	0.5716750000	0.0777310000	0.0488750000	0.0000000000	0.4426200000	0.0021620000	0	0	4.0751180649	4.2716112137	6.6345601082
415	16.5599999990	0.0084124431	0.0058500954	0.0084124431	0.0073886452	0.6294530000	0.0777690000	0.0499810000	0.0535830000	0.4456940000	0.0021190000	0	0	4.0783305168	4.2659163475	6.6401190758
416	16.6000000000	0.0084734894	0.0058564017	0.0084734894	0.0074715563	0.5759550000	0.0766970000	0.0477620000	0.0000000000	0.4490780000	0.0020070000	0	0	4.0846705437	4.2659611702	6.6458311081
417	16.6400000000	0.0085199438	0.0058627891	0.0085199438	0.0075049738	1.1215370000	0.0772410000	0.0473880000	0.0522930000	0.4504060000	0.4939200000	0	0	4.0909886360	4.2676324844	6.6474504471
418	16.6800000000	0.0085936869	0.0058693223	0.0085936869	0.0075096591	0.5834910000	0.0766320000	0.0478660000	0.0000010000	0.4566380000	0.0020680000	0	0	4.0932092667	4.2645311356	6.6467661858
419	16.7199999990	0.0087128561	0.0058761088	0.0087128561	0.0075417811	0.6413930000	0.0763860000	0.0493450000	0.0534330000	0.4597840000	0.0021360000	0	0	4.1010608673	4.2676153183	6.6524896622
420	16.7600000000	0.0087171048	0.0058828731	0.0087171048	0.0075331593	0.5904060000	0.0761840000	0.0479580000	0.0000000000	0.4638550000	0.0021200000	0	0	4.1084156036	4.2703595161	6.6524300575
421	16.8000000000	0.0088086836	0.0058898227	0.0088086836	0.0075443622	1.1689080000	0.0768950000	0.0493520000	0.0538160000	0.4698660000	0.5186820000	0	0	4.1123614311	4.2659273148	6.6533546448
422	16.8400000000	0.0089181960	0.0058969990	0.0089181960	0.0075418153	0.6215930000	0.0802390000	0.0500740000	0.0000010000	0.4887770000	0.0022120000	0	0	4.1212506294	4.2593774796	6.6553716660
423	16.8799999990	0.0088921823	0.0059040798	0.0089181960	0.0075381538	0.6630000000	0.0772550000	0.0467530000	0.0554700000	0.4810550000	0.0021780000	0	0	4.1283082962	4.2582983971	6.6553301811
424	16.9200000000	0.0087310262	0.0059107471	0.0089181960	0.0075297829	0.6081530000	0.0763000000	0.0495750000	0.0000000000	0.4799980000	0.0019920000	0	0	4.1335697174	4.2552947998	6.6530423164
425	16.9600000000	0.0085994247	0.0059170734	0.0089181960	0.0075293392	1.2071860000	0.0763280000	0.0566560000	0.0561340000	0.4815880000	0.5361720000	0	0	4.1412768364	4.2557783127	6.6503987312
426	17.0000000000	0.0086050453	0.0059233832	0.0089181960	0.0075216757	0.6212650000	0.0765900000	0.0573800000	0.0000000000	0.4850320000	0.0019790000	0	0	4.1501483917	4.2558650970	6.6496934891
427	17.0400000000	0.0086005945	0.0059296530	0.0089181960	0.0075197360	0.7059340000	0.0774940000	0.0705390000	0.0552460000	0.4997560000	0.0024540000	0	0	4.1560244560	4.2520909309	6.6452260017
428	17.0800000000	0.0086204102	0.0059359398	0.0089181960	0.0075115417	0.6629130000	0.0802640000	0.0681370000	0.0000000000	0.5120600000	0.0021540000	0	0	4.1657738686	4.2503361702	6.6419091225
429	17.1200000000	0.0084286584	0.0059417504	0.0089181960	0.0075047341	1.2550000000	0.0771950000	0.0704280000	0.0574490000	0.4930670000	0.5565620000	0	0	4.1761202812	4.2491674423	6.6403446198
430	17.1600000000	0.0087202508	0.0059482120	0.0089181960	0.0075022672	0.6499750000	0.0772990000	0.0805760000	0.0000010000	0.4898320000	0.0019690000	0	0	4.1845679283	4.2454924583	6.6335859299
431	17.2000000000	0.0088937087	0.0059550461	0.0089181960	0.0074936389	0.7106210000	0.0771800000	0.0653930000	0.0560390000	0.5093370000	0.0022170000	0	0	4.1941518784	4.2412075996	6.6301689148
432	17.2400000000	0.0090794573	0.0059622785	0.0090794573	0.0074924159	0.6817270000	0.0776620000	0.0964440000	0.0000010000	0.5051970000	0.0021050000	0	0	4.2063007355	4.2399358749	6.6254606247
433	17.2800000000	0.0088274963	0.0059688957	0.0090794573	0.0074852212	1.2713330000	0.0801000000	0.0521030000	0.0618670000	0.5040910000	0.5728740000	0	0	4.2174706459	4.2383785248	6.6197938919
434	17.3200000000	0.0087692654	0.0059753481	0.0090794573	0.0074766499	0.6651660000	0.0776220000	0.0873830000	0.0000000000	0.4979620000	0.0019070000	0	0	4.2272243500	4.2337832451	6.6112680435
435	17.3600000000	0.0087260501	0.0059816716	0.0090794573	0.0074880502	0.7330810000	0.0766540000	0.0862070000	0.0566610000	0.5095130000	0.0036310000	0	0	4.2401418686	4.2329711914	6.6059007645
436	17.4000000000	0.0086771818	0.0059878540	0.0090794573	0.0074933158	0.7011150000	0.0929800000	0.0643990000	0.0000000000	0.5413100000	0.0021160000	0	0	4.2560286522	4.2366919518	6.5988845825
437	17.4400000000	0.0087483181	0.0059941708	0.0090794573	0.0074908487	1.4769270000	0.0776270000	0.0713000000	0.0607180000	0.5772310000	0.6897310000	0	0	4.2733974457	4.2422451973	6.5902757645
438	17.4800000000	0.0087195002	0.0060003930	0.0090794573	0.0075952795	0.7102540000	0.0838870000	0.0910360000	0.0000010000	0.5327500000	0.0022670000	0	0	4.2867550850	4.2435059547	6.5822343826
439	17.5200000000	0.0085875550	0.0060062863	0.0090794573	0.0077365703	0.7338390000	0.0773630000	0.0854620000	0.0582010000	0.5095420000	0.0029350000	0	0	4.2942094803	4.2380313873	6.5713586807
440	17.5600000000	0.0085441396	0.0060120542	0.0090794573	0.0077660300	0.7708530000	0.0773140000	0.0797920000	0.0000000000	0.6112080000	0.0022250000	0	0	4.3001880646	4.2294182777	6.5629100800
441	17.6000000000	0.0086300829	0.0060179907	0.0090794573	0.0077624591	1.4201030000	0.0829040000	0.1017710000	0.0590510000	0.5399930000	0.6360710000	0	0	4.3080935478	4.2225933075	6.5553550720
442	17.6400000000	0.0084841857	0.0060235704	0.0090794573	0.0078220037	0.7157120000	0.0779990000	0.0819120000	0.0000000000	0.5532540000	0.0021300000	0	0	4.3215126991	4.2234792709	6.5462846756
443	17.6800000000	0.0083245113	0.0060287644	0.0090794573	0.0078446430	0.7662270000	0.0862570000	0.0692230000	0.0643940000	0.5438160000	0.0022150000	0	0	4.3469600677	4.2275595665	6.5288181305
444	17.7200000000	0.0079191504	0.0060330220	0.0090794573	0.0078397491	0.6857780000	0.0827240000	0.0784520000	0.0000000000	0.5220360000	0.0022540000	0	0	4.3558859825	4.2268161774	6.5169582367
445	17.7600000000	0.0079150973	0.0060372514	0.0090794573	0.0078359034	1.3191250000	0.0778800000	0.0550490000	0.0578300000	0.5252130000	0.6027600000	0	0	4.3660283089	4.2239904404	6.5088376999
446	17.8000000000	0.0079864971	0.0060416219	0.0090794573	0.0078271108	0.7069750000	0.0826130000	0.0931750000	0.0000000000	0.5285590000	0.0021440000	0	0	4.3761382103	4.2241835594	6.4997177124
447	17.8400000000	0.0077397008	0.0060454207	0.0090794573	0.0078227316	0.8655180000	0.0801510000	0.0950430000	0.0601890000	0.6272510000	0.0025190000	0	0	4.3836412430	4.2211718559	6.4918913841
448	17.8800000000	0.0078974627	0.0060495547	0.0090794573	0.0078140528	0.7894590000	0.1233660000	0.0590900000	0.0000010000	0.6033250000	0.0031910000	0	0	4.3914618492	4.2192234993	6.4844307899
449	17.9200000000	0.0079750735	0.0060538432	0.0090794573	0.0078055505	1.7629520000	0.0920710000	0.1150400000	0.0711740000	0.6538340000	0.8303890000	0	0	4.3995928764	4.2173776627	6.4764051437
450	17.9600000000	0.0079406509	0.0060580361	0.0090794573	0.0077980758	1.2561350000	0.1414570000	0.3189740000	0.0000010000	0.7927420000	0.0024540000	0	0	4.4062366486	4.2131805420	6.4706382751
451	18.0000000000	0.0077346256	0.0060617536	0.0090794573	0.0078013489	0.9450650000	0.0968240000	0.1126860000	0.0738210000	0.6587820000	0.0024700000	0	0	4.4154276848	4.2127251625	6.4646825790
452	18.0400000000	0.0078828009	0.0060657825	0.0090794573	0.0077953024	0.8561750000	0.0996480000	0.0935770000	0.0000010000	0.6601070000	0.0024000000	0	0	4.4255247116	4.2128348351	6.4581227303
453	18.0800000000	0.0078392345	0.0060696974	0.0090794573	0.0077866833	1.6805370000	0.0950790000	0.0764870000	0.0761130000	0.6632690000	0.7691110000	0	0	4.4329996109	4.2095084190	6.4515137672
454	18.1200000000	0.0077397707	0.0060733760	0.0090794573	0.0077858941	0.8143320000	0.0917480000	0.0970040000	0.0000010000	0.6229130000	0.0023180000	0	0	4.4428815842	4.2087254524	6.4458904266
455	18.1600000000	0.0076980903	0.0060769468	0.0090794573	0.0077785326	0.8758790000	0.0893510000	0.1025530000	0.0689930000	0.6121870000	0.0024370000	0	0	4.4531168938	4.2077507973	6.4406323433
456	18.2000000000	0.0078006014	0.0060807267	0.0090794573	0.0077716008	0.7749080000	0.0914070000	0.0501950000	0.0000010000	0.6306280000	0.0023320000	0	0	4.4618697166	4.2046074867	6.4341092110
457	18.2400000000	0.0077348705	0.0060843463	0.0090794573	0.0077727026	1.6521960000	0.0892840000	0.1035060000	0.0767000000	0.6278580000	0.7544950000	0	0	4.4709291458	4.2017889023	6.4291262627
458	18.2800000000	0.0077194339	0.0060879163	0.0090794573	0.0077872268	0.8535730000	0.0916930000	0.1015020000	0.0000010000	0.6576640000	0.0023710000	0	0	4.4826788902	4.2030334473	6.4261813164
459	18.3200000000	0.0079305116	0.0060919307	0.0090794573	0.0077807257	0.9155710000	0.0973440000	0.1173750000	0.0737030000	0.6238120000	0.0029700000	0	0	4.4961090088	4.2054319382	6.4199385643
460	18.3600000000	0.0076805139	0.0060953841	0.0090794573	0.0077805136	0.7851620000	0.0870880000	0.0846040000	0.0000000000	0.6108950000	0.0022160000	0	0	4.5040473938	4.2014436722	6.4160938263
461	18.4000000000	0.0076131974	0.0060986766	0.0090794573	0.0077730398	1.5889310000	0.0928780000	0.0880040000	0.0677500000	0.6126410000	0.7273100000	0	0	4.5151643753	4.1995692253	6.4131264687
462	18.4400000000	0.0075758272	0.0061018739	0.0090794573	0.0077656630	0.8830690000	0.0852940000	0.0668720000	0.0000010000	0.7282970000	0.0022280000	0	0	4.5263109207	4.2004542351	6.4074034691
463	18.4800000000	0.0075717322	0.0061050485	0.0090794573	0.0077599794	0.9487360000	0.1512340000	0.0921600000	0.0871930000	0.6155010000	0.0022460000	0	0	4.5355663300	4.1984210014	6.4012222290
464	18.5200000000	0.0076191630	0.0061083117	0.0090794573	0.0077537075	0.7672310000	0.0840850000	0.0744000000	0.0000000000	0.6062290000	0.0021700000	0	0	4.5434346199	4.1948881149	6.3982439041
465	18.5600000000	0.0076249582	0.0061115733	0.0090794573	0.0077495634	1.5696070000	0.0846190000	0.0500550000	0.0658740000	0.6054290000	0.7632310000	0	0	4.5513916016	4.1907982826	6.3951725960
466	18.6000000000	0.0074363197	0.0061144161	0.0090794573	0.0077661245	0.8797580000	0.1561480000	0.0589450000	0.0000000000	0.6620290000	0.0022540000	0	0	4.5629749298	4.1917586327	6.3920459747
467	18.6400000000	0.0072968458	0.0061169481	0.0090794573	0.0077612699	1.0987080000	0.1626040000	0.1011330000	0.0975530000	0.7337990000	0.0028460000	0	0	4.5739216805	4.1901268959	6.3893814087
468	18.6800000000	0.0074209697	0.0061197344	0.0090794573	0.0077628823	1.1647230000	0.1537110000	0.1532030000	0.0000000000	0.8550210000	0.0023920000	0	0	4.5840339661	4.1866512299	6.3885869980
469	18.7200000000	0.0073965457	0.0061224568	0.0090794573	0.0077849497	1.8269040000	0.1084810000	0.0839700000	0.0846830000	0.7081130000	0.8411400000	0	0	4.5933518410	4.1851153374	6.3872756958
470	18.7600000000	0.0074344305	0.0061252483	0.0090794573	0.0078035408	1.2190860000	0.2393240000	0.1067600000	0.0000000000	0.8679760000	0.0034130000	0	0	4.6014943123	4.1817936897	6.3867883682
471	18.8000000000	0.0073901615	0.0061279339	0.0090794573	0.0078552702	1.5783620000	0.5248840000	0.1278840000	0.1272510000	0.7945350000	0.0026970000	0	0	4.6127095222	4.1800251007	6.3846755028
472	18.8400000000	0.0073497016	0.0061305224	0.0090794573	0.0078988703	1.0283960000	0.1116790000	0.0779480000	0.0000010000	0.8357050000	0.0026430000	0	0	4.6234765053	4.1803059578	6.3816895485
473	18.8800000000	0.0074417493	0.0061332945	0.0090794573	0.0079077755	1.9896500000	0.1018900000	0.0674620000	0.0958210000	0.7774630000	0.9464260000	0	0	4.6331906319	4.1803703308	6.3776211739
474	18.9200000000	0.0073912833	0.0061359485	0.0090794573	0.0079054141	0.9122770000	0.1084070000	0.0669440000	0.0000010000	0.7339520000	0.0024900000	0	0	4.6385073662	4.1789016724	6.3700675964
475	18.9600000000	0.0074249990	0.0061386623	0.0090794573	0.0079041187	0.9827850000	0.1036070000	0.0582710000	0.0813270000	0.7365510000	0.0025190000	0	0	4.6472606659	4.1769800186	6.3679146767
476	19.0000000000	0.0074654585	0.0061414497	0.0090794573	0.0079100064	0.9178550000	0.1079630000	0.0661680000	0.0000010000	0.7400850000	0.0031010000	0	0	4.6566548347	4.1767725945	6.3651795387
477	19.0400000000	0.0073932819	0.0061440741	0.0090794573	0.0079080892	2.0805830000	0.1129220000	0.0742700000	0.0854330000	0.8901240000	0.9168740000	0	0	4.6649012566	4.1767997742	6.3572659492
478	19.0800000000	0.0074781226	0.0061468650	0.0090794573	0.0079020474	0.9345850000	0.1086070000	0.0812340000	0.0000010000	0.7415850000	0.0027280000	0	0	4.6777329445	4.1761674881	6.3603601456
479	19.1200000000	0.0075304136	0.0061497534	0.0090794573	0.0078949747	0.9152420000	0.0985460000	0.0583920000	0.0783150000	0.6771510000	0.0024650000	0	0	4.6849999428	4.1734204292	6.3590869904
480	19.1600000000	0.0076291249	0.0061528354	0.0090794573	0.0079002053	0.8205950000	0.0923850000	0.0629880000	0.0000000000	0.6624540000	0.0023840000	0	0	4.6954565048	4.1714677811	6.3609542847
481	19.2000000000	0.0079614744	0.0061565956	0.0090794573	0.0079157832	1.5819770000	0.0878000000	0.0720720000	0.0744270000	0.6297670000	0.7175560000	0	0	4.7033929825	4.1737008095	6.3550758362
482	19.2400000000	0.0079193404	0.0061602527	0.0090794573	0.0079081046	0.8005730000	0.0905990000	0.1017150000	0.0000000000	0.6055370000	0.0023760000	0	0	4.7131981850	4.1732683182	6.3562688828
483	19.2800000000	0.0078121317	0.0061636727	0.0090794573	0.0079001346	0.8035180000	0.0820930000	0.0517650000	0.0661930000	0.6007370000	0.0023620000	0	0	4.7218079567	4.1709260941	6.3550424576
484	19.3200000000	0.0080163991	0.0061675007	0.0090794573	0.0078967664	0.7714860000	0.0839770000	0.1036970000	0.0000010000	0.5814060000	0.0020630000	0	0	4.7269763947	4.1708197594	6.3504996300
485	19.3600000000	0.0081939157	0.0061716789	0.0090794573	0.0078938618	1.5707630000	0.0796300000	0.0823430000	0.0664810000	0.6142750000	0.7276620000	0	0	4.7366061211	4.1739668846	6.3460907936
486	19.4000000000	0.0079564191	0.0061753512	0.0090794573	0.0078966833	0.7252350000	0.0802220000	0.0591030000	0.0000000000	0.5833200000	0.0022590000	0	0	4.7453575134	4.1768670082	6.3437094688
487	19.4400000000	0.0080979727	0.0061792991	0.0090794573	0.0079389697	0.7840180000	0.0796070000	0.0583470000	0.0634470000	0.5798340000	0.0024370000	0	0	4.7514405251	4.1737499237	6.3408269882
488	19.4800000000	0.0080445502	0.0061831213	0.0090794573	0.0079383196	0.7251580000	0.0858130000	0.0611930000	0.0000000000	0.5755260000	0.0022820000	0	0	4.7512736320	4.1711149216	6.3332695961
489	19.5200000000	0.0080741765	0.0061869885	0.0090794573	0.0079303414	1.4327010000	0.0808400000	0.0507110000	0.0640110000	0.5693240000	0.6674700000	0	0	4.7562632561	4.1705961227	6.3289480209
490	19.5600000000	0.0080447067	0.0061907797	0.0090794573	0.0079225162	0.7112740000	0.0848580000	0.0547590000	0.0000000000	0.5684820000	0.0028200000	0	0	4.7603158951	4.1698665619	6.3206644058
491	19.6000000000	0.0080176610	0.0061945005	0.0090794573	0.0079146538	0.7820830000	0.0797610000	0.0742990000	0.0636050000	0.5617770000	0.0022250000	0	0	4.7660994530	4.1690726280	6.3163089752
492	19.6400000000	0.0081733400	0.0061985225	0.0090794573	0.0079066809	0.7068090000	0.0798270000	0.0499460000	0.0000000000	0.5743970000	0.0022990000	0	0	4.7664155960	4.1695842743	6.3046441078
493	19.6800000000	0.0081078252	0.0062023953	0.0090794573	0.0079039741	1.3985460000	0.0776720000	0.0583290000	0.0634310000	0.5575420000	0.6412310000	0	0	4.7684507370	4.1687517166	6.2936367989
494	19.7200000000	0.0079694744	0.0062059724	0.0090794573	0.0079053900	0.6920850000	0.0780660000	0.0587100000	0.0000000000	0.5528940000	0.0020790000	0	0	4.7697734833	4.1637020111	6.2863979340
495	19.7600000000	0.0079999305	0.0062095966	0.0090794573	0.0078987711	0.7523490000	0.0778250000	0.0582020000	0.0636650000	0.5501230000	0.0021890000	0	0	4.7696151733	4.1607675552	6.2757997513
496	19.8000000000	0.0080519756	0.0062133111	0.0090794573	0.0078948885	0.6921270000	0.0808810000	0.0598070000	0.0000000000	0.5490550000	0.0020260000	0	0	4.7682676315	4.1609506607	6.2685508728
497	19.8400000000	0.0079952637	0.0062168965	0.0090794573	0.0078873840	1.3601730000	0.0777390000	0.0499380000	0.0629930000	0.5454880000	0.6236570000	0	0	4.7715921402	4.1578450203	6.2622609138
498	19.8800000000	0.0080334097	0.0062205441	0.0090794573	0.0078806687	0.6844340000	0.0779510000	0.0578790000	0.0000010000	0.5462460000	0.0020180000	0	0	4.7698912621	4.1567654610	6.2513041496
499	19.9200000000	0.0081247725	0.0062243602	0.0090794573	0.0078728297	0.7480190000	0.0783480000	0.0590510000	0.0631880000	0.5448070000	0.0022530000	0	0	4.7708559036	4.1555562019	6.2447319031
500	19.9600000000	0.0081273550	0.0062281662	0.0090794573	0.0078651804	0.6833230000	0.0807120000	0.0583210000	0.0000010000	0.5418280000	0.0021120000	0	0	4.7706604004	4.1541810036	6.2344255447
501	20.0000000000	0.0082123838	0.0062321267	0.0090794573	0.0078580445	1.3592850000	0.0769660000	0.0662230000	0.0629210000	0.5367580000	0.6160500000	0	0	4.7715930939	4.1525239944	6.2237882614
502	20.0400000000	0.0081533575	0.0062359538	0.0090794573	0.0078503027	0.6664030000	0.0770400000	0.0489910000	0.0000000000	0.5379990000	0.0020240000	0	0	4.7749133110	4.1501431465	6.2177801132
503	20.0800000000	0.0080582639	0.0062395767	0.0090794573	0.0078436023	0.7480450000	0.0766800000	0.0664500000	0.0639330000	0.5383920000	0.0022280000	0	0	4.7769403458	4.1501770020	6.2049713135
504	20.1200000000	0.0082198074	0.0062435057	0.0090794573	0.0078367391	0.6978190000	0.0780070000	0.0831640000	0.0000010000	0.5342150000	0.0020850000	0	0	4.7756400108	4.1471014023	6.1944026947
505	20.1600000000	0.0081764068	0.0062473333	0.0090794573	0.0078324275	1.3514840000	0.0778460000	0.0662730000	0.0623090000	0.5323520000	0.6123270000	0	0	4.7716178894	4.1452145576	6.1814746857
506	20.2000000000	0.0083982889	0.0062515842	0.0090794573	0.0078291006	0.6831090000	0.0794100000	0.0589220000	0.0000010000	0.5421540000	0.0022710000	0	0	4.7708940506	4.1480207443	6.1724901199
507	20.2400000000	0.0084267203	0.0062558744	0.0090794573	0.0078277061	0.7368430000	0.0789900000	0.0566110000	0.0680840000	0.5304970000	0.0022770000	0	0	4.7710804939	4.1490349770	6.1611504555
